EventId,TrackId,Type,RaceNum,CorrectedPostTime,Yards,SurfaceText,HorseName,HorseId,Age,Sex,Weight_lbs,PostPosition,Medication,MorningLine,WN_pool,PL_pool,SH_pool,Finish
1212,34,Harness,6,2019-03-10T00:55:00Z,1760,Dirt,Josh's Girl,11496,3,F,170,6,NA,1.8,4616,1107,609,1
1212,34,Harness,6,2019-03-10T00:55:00Z,1760,Dirt,Quatra Folium,18278,5,M,180,5,L,6,2305,708,500,2
1212,34,Harness,6,2019-03-10T00:55:00Z,1760,Dirt,Kyleeslilenforcer,12300,4,M,195,2,NA,20,154,105,74,3
1212,34,Harness,6,2019-03-10T00:55:00Z,1760,Dirt,Pines Best One Yet,17554,4,M,165,1,NA,6,728,338,289,NA
1212,34,Harness,6,2019-03-10T00:55:00Z,1760,Dirt,Homecoming Queen,9970,4,M,175,3,L,9,150,59,51,NA
1212,34,Harness,6,2019-03-10T00:55:00Z,1760,Dirt,Linnea,13047,3,F,160,4,L,25,97,39,37,NA
1212,34,Harness,6,2019-03-10T00:55:00Z,1760,Dirt,High Dollar Dali,9793,5,M,190,7,L,25,48,28,36,NA
1212,34,Harness,6,2019-03-10T00:55:00Z,1760,Dirt,Isaac's Ideal,10827,4,M,165,8,L,2,1545,523,253,NA
1212,34,Harness,6,2019-03-10T00:55:00Z,1760,Dirt,Roberts New Life,19144,4,M,175,9,NA,25,123,68,31,NA
1213,34,Harness,7,2019-03-10T01:17:00Z,1760,Dirt,My Tweed Heart,15843,6,M,195,5,L,3,5537,1809,897,1
1213,34,Harness,7,2019-03-10T01:17:00Z,1760,Dirt,Miss Dollar Mam,14832,9,M,175,2,L,2.5,2247,853,377,2
1213,34,Harness,7,2019-03-10T01:17:00Z,1760,Dirt,Rolling Going Gone,19349,6,M,170,7,L,5,815,300,250,3
1213,34,Harness,7,2019-03-10T01:17:00Z,1760,Dirt,Official Kisser,16473,5,M,185,1,L,10,403,205,201,NA
1213,34,Harness,7,2019-03-10T01:17:00Z,1760,Dirt,Do U Mind,6078,7,M,200,3,L,5,779,361,288,NA
1213,34,Harness,7,2019-03-10T01:17:00Z,1760,Dirt,Flaming Beach,7667,5,M,190,4,L,20,230,125,73,NA
1213,34,Harness,7,2019-03-10T01:17:00Z,1760,Dirt,American Cheer,642,5,M,160,6,NA,7,247,137,75,NA
1213,34,Harness,7,2019-03-10T01:17:00Z,1760,Dirt,Sand Sonya,19884,8,M,195,8,L,25,109,59,43,NA
1213,34,Harness,7,2019-03-10T01:17:00Z,1760,Dirt,Thebigbamtheory,23186,7,M,165,9,L,25,180,87,67,NA
1214,34,Harness,8,2019-03-10T01:41:00Z,1760,Dirt,Camera Lady,3250,5,M,170,8,NA,2.5,2735,751,372,1
1214,34,Harness,8,2019-03-10T01:41:00Z,1760,Dirt,Vow To Wow,24883,5,M,165,6,L,4,898,317,176,2
1214,34,Harness,8,2019-03-10T01:41:00Z,1760,Dirt,Get Your Armor,8489,9,M,155,9,L,20,177,86,76,3
1214,34,Harness,8,2019-03-10T01:41:00Z,1760,Dirt,Turnitdownforwatt,24182,5,M,160,1,L,8,608,242,155,NA
1214,34,Harness,8,2019-03-10T01:41:00Z,1760,Dirt,Ibetyoucanwiggle,10270,4,M,200,2,L,7,336,148,122,NA
1214,34,Harness,8,2019-03-10T01:41:00Z,1760,Dirt,Eloquent Velocity,6688,8,M,175,3,L,25,71,35,29,NA
1214,34,Harness,8,2019-03-10T01:41:00Z,1760,Dirt,Nutmegs Yankee,16393,11,M,165,4,L,8,192,85,86,NA
1214,34,Harness,8,2019-03-10T01:41:00Z,1760,Dirt,Godiva Seelster,8717,9,M,185,5,L,4,2559,761,416,NA
1214,34,Harness,8,2019-03-10T01:41:00Z,1760,Dirt,Tiger's Sue,23549,6,M,185,7,L,8,502,220,106,NA
1215,34,Harness,9,2019-03-10T02:14:00Z,1760,Dirt,Image Of Felicia,10433,7,M,185,4,L,2.5,3191,906,614,1
1215,34,Harness,9,2019-03-10T02:14:00Z,1760,Dirt,Islay N,10849,7,M,160,6,L,25,372,108,93,2
1215,34,Harness,9,2019-03-10T02:14:00Z,1760,Dirt,Ida Sofia,10306,7,M,175,7,L,25,111,46,50,3
1215,34,Harness,9,2019-03-10T02:14:00Z,1760,Dirt,Worldofrockzee,25629,4,M,165,1,L,2,1535,563,304,NA
1215,34,Harness,9,2019-03-10T02:14:00Z,1760,Dirt,Miss Explosion,14841,6,M,190,2,L,4.5,808,233,107,NA
1215,34,Harness,9,2019-03-10T02:14:00Z,1760,Dirt,Treasure Gem,23960,5,M,165,3,NA,3,4840,1333,887,NA
1215,34,Harness,9,2019-03-10T02:14:00Z,1760,Dirt,Maggies Way,13805,6,M,170,8,L,8,319,200,81,NA
1216,34,Harness,10,2019-03-10T02:39:00Z,1760,Dirt,Libby's Idea,12876,5,M,185,7,L2,3.5,2538,590,418,1
1216,34,Harness,10,2019-03-10T02:39:00Z,1760,Dirt,Audrey Anna,1272,7,M,185,2,L,8,378,194,157,2
1216,34,Harness,10,2019-03-10T02:39:00Z,1760,Dirt,Analyze,739,7,M,165,4,L,2,2726,1220,391,3
1216,34,Harness,10,2019-03-10T02:39:00Z,1760,Dirt,Becks Wood Place,1818,6,M,160,1,L,7,247,147,45,NA
1216,34,Harness,10,2019-03-10T02:39:00Z,1760,Dirt,Dragon Lady Art,6112,4,M,175,3,L,6,325,122,131,NA
1216,34,Harness,10,2019-03-10T02:39:00Z,1760,Dirt,M E Radar Girl,14490,6,M,200,5,L,4.5,1333,512,219,NA
1216,34,Harness,10,2019-03-10T02:39:00Z,1760,Dirt,All About The Pace,385,5,M,185,6,L,20,264,73,97,NA
1216,34,Harness,10,2019-03-10T02:39:00Z,1760,Dirt,Aritzia Hanover,1028,8,M,170,8,L,25,172,87,90,NA
1216,34,Harness,10,2019-03-10T02:39:00Z,1760,Dirt,Won For Gigi,25595,5,M,160,9,L,25,210,98,55,NA
1217,34,Harness,11,2019-03-10T02:59:00Z,1760,Dirt,Ontario Bluechip,16713,5,M,130,7,L,20,225,67,67,1
1217,34,Harness,11,2019-03-10T02:59:00Z,1760,Dirt,Dalianna,5068,6,M,160,8,L,4,1787,572,221,2
1217,34,Harness,11,2019-03-10T02:59:00Z,1760,Dirt,Juliana's Director,11581,8,M,175,9,L,20,403,160,78,3
1217,34,Harness,11,2019-03-10T02:59:00Z,1760,Dirt,Always Jazzy,569,9,M,165,1,NA,9,195,107,35,NA
1217,34,Harness,11,2019-03-10T02:59:00Z,1760,Dirt,Feelin The Sea,7389,6,M,185,2,L,4.5,750,269,148,NA
1217,34,Harness,11,2019-03-10T02:59:00Z,1760,Dirt,Crystal Rei,4917,6,M,190,3,L,2.5,1244,421,222,NA
1217,34,Harness,11,2019-03-10T02:59:00Z,1760,Dirt,Gold Record,8820,5,M,165,4,L,20,138,62,46,NA
1217,34,Harness,11,2019-03-10T02:59:00Z,1760,Dirt,Uptown Romance,24497,8,M,200,5,NA,15,87,37,37,NA
1217,34,Harness,11,2019-03-10T02:59:00Z,1760,Dirt,Milky Way Rae,14705,6,M,185,6,NA,3,2460,502,232,NA
1218,34,Harness,12,2019-03-10T03:26:00Z,1760,Dirt,Kick It In Kate,11973,6,M,165,8,L,25,1888,389,153,1
1218,34,Harness,12,2019-03-10T03:26:00Z,1760,Dirt,Star Of The West,21876,8,M,165,5,NA,7,607,281,118,2
1218,34,Harness,12,2019-03-10T03:26:00Z,1760,Dirt,Braida Hanover,2725,5,M,185,3,L,1.8,2708,836,372,3
1218,34,Harness,12,2019-03-10T03:26:00Z,1760,Dirt,Flying Crystal,7817,8,M,185,1,L,7,308,138,81,NA
1218,34,Harness,12,2019-03-10T03:26:00Z,1760,Dirt,Brian's Magic Girl,2782,7,M,160,2,L,8,134,85,63,NA
1218,34,Harness,12,2019-03-10T03:26:00Z,1760,Dirt,Hope Hotspur,10052,5,M,170,4,L,2.5,2747,883,373,NA
1218,34,Harness,12,2019-03-10T03:26:00Z,1760,Dirt,Precious Twilight,17886,7,M,185,6,L,8,425,120,82,NA
1218,34,Harness,12,2019-03-10T03:26:00Z,1760,Dirt,Jetomatt,11264,7,M,195,7,L,25,123,52,49,NA
1218,34,Harness,12,2019-03-10T03:26:00Z,1760,Dirt,Unicorns N Glitter,24426,8,M,200,9,L,25,393,170,98,NA
1219,34,Harness,13,2019-03-10T03:51:00Z,1760,Dirt,Maddie Doowop,13761,7,M,160,8,L,25,118,35,46,1
1219,34,Harness,13,2019-03-10T03:51:00Z,1760,Dirt,Alliart,418,10,M,185,5,L,12,877,322,138,2
1219,34,Harness,13,2019-03-10T03:51:00Z,1760,Dirt,Mcmaedle,14376,5,M,185,1,L,6,636,211,115,3
1219,34,Harness,13,2019-03-10T03:51:00Z,1760,Dirt,Flight Seelster,7757,9,M,150,2,L,6,923,330,179,NA
1219,34,Harness,13,2019-03-10T03:51:00Z,1760,Dirt,High Fashion Mel,9802,7,M,195,3,L,4,916,226,112,NA
1219,34,Harness,13,2019-03-10T03:51:00Z,1760,Dirt,Sea Danser,20128,11,M,165,6,NA,25,61,36,31,NA
1219,34,Harness,13,2019-03-10T03:51:00Z,1760,Dirt,Rita Maid,19065,5,M,200,7,L,25,153,63,36,NA
1219,34,Harness,13,2019-03-10T03:51:00Z,1760,Dirt,High Net Rocktane,9822,4,M,180,9,L,25,191,70,48,NA
1219,34,Harness,13,2019-03-10T03:51:00Z,1760,Dirt,Cracked Glass,4769,7,M,160,10,L,12,664,195,80,NA
1220,34,Harness,14,2019-03-10T04:13:00Z,1760,Dirt,Wake N Bake,24923,7,M,160,3,L,3,1349,358,193,1
1220,34,Harness,14,2019-03-10T04:13:00Z,1760,Dirt,Gorgeous Road,8920,6,M,160,4,NA,20,344,114,64,2
1220,34,Harness,14,2019-03-10T04:13:00Z,1760,Dirt,Da Vinci Artist,5319,5,M,185,7,NA,5,965,462,327,3
1220,34,Harness,14,2019-03-10T04:13:00Z,1760,Dirt,Allthatjazz De Vie,456,7,M,200,1,L,1.4,3989,1107,471,NA
1220,34,Harness,14,2019-03-10T04:13:00Z,1760,Dirt,Hot Patootie,10099,7,M,170,2,L,6,336,158,112,NA
1220,34,Harness,14,2019-03-10T04:13:00Z,1760,Dirt,Red,18681,6,M,165,5,L,20,92,51,45,NA
1220,34,Harness,14,2019-03-10T04:13:00Z,1760,Dirt,Full Of Delight,8197,5,M,185,6,L,12,453,192,73,NA
1220,34,Harness,14,2019-03-10T04:13:00Z,1760,Dirt,Im Shameless,10529,8,M,175,8,L,20,97,44,39,NA
1220,34,Harness,14,2019-03-10T04:13:00Z,1760,Dirt,Doyoudesiremyheart,6096,5,M,185,9,L,20,597,250,91,NA
1221,34,Harness,15,2019-03-10T04:31:00Z,1760,Dirt,Steph's Place,21984,9,M,185,5,L,9,507,238,76,1
1221,34,Harness,15,2019-03-10T04:31:00Z,1760,Dirt,Beach Report,1737,4,M,180,4,L,15,1226,477,155,2
1221,34,Harness,15,2019-03-10T04:31:00Z,1760,Dirt,Risky Romance,19054,5,M,200,9,L,2,1248,550,190,3
1221,34,Harness,15,2019-03-10T04:31:00Z,1760,Dirt,Pictonian Dazzle,17513,5,M,170,1,L,2.5,1126,654,196,NA
1221,34,Harness,15,2019-03-10T04:31:00Z,1760,Dirt,Joltin Duel,11469,9,M,185,2,NA,4,1548,836,284,NA
1221,34,Harness,15,2019-03-10T04:31:00Z,1760,Dirt,Jump Start,11603,14,M,175,3,NA,12,297,127,164,NA
1221,34,Harness,15,2019-03-10T04:31:00Z,1760,Dirt,Gotta Be Me,8949,8,M,185,6,L,20,346,192,58,NA
1221,34,Harness,15,2019-03-10T04:31:00Z,1760,Dirt,Derek Delight,5534,10,M,165,7,L,10,601,202,72,NA
1221,34,Harness,15,2019-03-10T04:31:00Z,1760,Dirt,Hard Headed Women,9416,6,M,165,8,L,20,168,76,30,NA
1222,34,Harness,16,2019-03-10T04:47:00Z,1760,Dirt,Bye Bye Felicia,3104,5,M,185,2,L,1.4,4141,1176,795,1
1222,34,Harness,16,2019-03-10T04:47:00Z,1760,Dirt,Rock Is Sweet,19232,5,M,190,8,L,25,302,102,42,2
1222,34,Harness,16,2019-03-10T04:47:00Z,1760,Dirt,Pinkpolosocks,17565,9,M,170,7,L,5,741,257,160,3
1222,34,Harness,16,2019-03-10T04:47:00Z,1760,Dirt,Amazing Graciejane,613,6,M,185,1,NA,12,338,155,105,NA
1222,34,Harness,16,2019-03-10T04:47:00Z,1760,Dirt,Lady Ideal,12399,9,M,165,3,L,25,147,63,50,NA
1222,34,Harness,16,2019-03-10T04:47:00Z,1760,Dirt,Who Says That,25308,8,M,165,4,L,8,354,225,93,NA
1222,34,Harness,16,2019-03-10T04:47:00Z,1760,Dirt,Kj's Foxy Lady,12138,9,M,160,5,L,3.5,1376,580,275,NA
1222,34,Harness,16,2019-03-10T04:47:00Z,1760,Dirt,Cinder Rita,4183,6,M,160,6,L,15,257,120,45,NA
1222,34,Harness,16,2019-03-10T04:47:00Z,1760,Dirt,Demi Ivy,5492,4,M,165,9,L,12,487,284,93,NA
1223,37,Thoroughbred,1,2019-03-09T19:06:00Z,1320,Dirt,Goodwillambassador,8893,4,C,122,8,L,6,4668,2218,1885,1
1223,37,Thoroughbred,1,2019-03-09T19:06:00Z,1320,Dirt,Aquamarine,966,5,G,122,1,L,4.5,9862,3709,3751,2
1223,37,Thoroughbred,1,2019-03-09T19:06:00Z,1320,Dirt,Crawford,4793,5,G,122,2,L,3.5,5418,2488,2852,3
1223,37,Thoroughbred,1,2019-03-09T19:06:00Z,1320,Dirt,Ravens Reflection,18564,4,G,124,3,L,5,5687,2294,1946,NA
1223,37,Thoroughbred,1,2019-03-09T19:06:00Z,1320,Dirt,Lead Astray,12714,5,H,122,4,L,12,5927,2541,2112,NA
1223,37,Thoroughbred,1,2019-03-09T19:06:00Z,1320,Dirt,Big Al,2106,4,G,124,5,L,6,13319,6339,4824,NA
1223,37,Thoroughbred,1,2019-03-09T19:06:00Z,1320,Dirt,Regalistic,18783,5,G,117,6,L,15,1710,1042,1155,NA
1223,37,Thoroughbred,1,2019-03-09T19:06:00Z,1320,Dirt,You're Killin Me,25782,4,G,122,7,L,2.5,25914,9034,8081,NA
1224,37,Thoroughbred,2,2019-03-09T19:36:00Z,1320,Dirt,Count N Gold,4704,6,G,116,7,L,12,4699,2191,2069,1
1224,37,Thoroughbred,2,2019-03-09T19:36:00Z,1320,Dirt,Magic Command,13817,8,G,122,6,L,2,36707,10143,8285,2
1224,37,Thoroughbred,2,2019-03-09T19:36:00Z,1320,Dirt,Zimmerman,25893,6,G,116,2,L,8,10746,4230,4679,3
1224,37,Thoroughbred,2,2019-03-09T19:36:00Z,1320,Dirt,Meetme At D'street,14431,5,G,116,1,L,20,2458,1303,1259,NA
1224,37,Thoroughbred,2,2019-03-09T19:36:00Z,1320,Dirt,Patriotic American,17226,7,H,116,3,L,20,1874,1133,1093,NA
1224,37,Thoroughbred,2,2019-03-09T19:36:00Z,1320,Dirt,Guatemala City,9235,6,G,109,4,L,12,3324,1786,1647,NA
1224,37,Thoroughbred,2,2019-03-09T19:36:00Z,1320,Dirt,Uncle Pancho,24395,5,G,109,5,L,20,1616,1022,1131,NA
1224,37,Thoroughbred,2,2019-03-09T19:36:00Z,1320,Dirt,Sammy Wonder Stone,19848,6,G,116,9,L,4,14315,6535,5406,NA
1224,37,Thoroughbred,2,2019-03-09T19:36:00Z,1320,Dirt,Fusaichi Flame,8245,7,G,116,11,L,8,6745,3287,3125,NA
1225,37,Thoroughbred,3,2019-03-09T20:03:00Z,1760,Dirt,Jerrid,11151,5,H,116,7,L,12,5547,2472,2127,1
1225,37,Thoroughbred,3,2019-03-09T20:03:00Z,1760,Dirt,Holiday Mischief,9932,9,G,122,4,L,3,25430,9168,8075,2
1225,37,Thoroughbred,3,2019-03-09T20:03:00Z,1760,Dirt,Drinkwiththeirish,6231,4,R,119,5,L,15,5536,2285,2267,3
1225,37,Thoroughbred,3,2019-03-09T20:03:00Z,1760,Dirt,Small Town Hero,21165,5,G,116,1,L,15,4023,2018,1886,NA
1225,37,Thoroughbred,3,2019-03-09T20:03:00Z,1760,Dirt,Mr Wild Kitty,15519,8,G,116,2,L,20,2875,1571,2044,NA
1225,37,Thoroughbred,3,2019-03-09T20:03:00Z,1760,Dirt,Gibsons Tricky Boy,8530,5,G,116,3,L,5,6812,2892,3117,NA
1225,37,Thoroughbred,3,2019-03-09T20:03:00Z,1760,Dirt,Keen Gizmo,11865,8,G,116,6,L,2.5,13771,5284,6570,NA
1225,37,Thoroughbred,3,2019-03-09T20:03:00Z,1760,Dirt,Bourbon Soul,2687,7,G,116,8,L,12,10473,5411,4499,NA
1225,37,Thoroughbred,3,2019-03-09T20:03:00Z,1760,Dirt,Bango Box,1566,5,G,116,9,L,15,4347,2045,2212,NA
1226,37,Thoroughbred,4,2019-03-09T20:33:00Z,1210,Dirt,Greeleys Charm,9165,6,G,117,13,L,6,7867,3633,3268,1
1226,37,Thoroughbred,4,2019-03-09T20:33:00Z,1210,Dirt,Wild Caramelo,25364,4,G,117,12,L,3,24529,9240,8725,2
1226,37,Thoroughbred,4,2019-03-09T20:33:00Z,1210,Dirt,Chip Van Winkle,4092,6,G,117,11,L,4.5,13200,6499,6318,3
1226,37,Thoroughbred,4,2019-03-09T20:33:00Z,1210,Dirt,Vacanza,24532,7,G,117,2,L,5,5207,2378,1965,NA
1226,37,Thoroughbred,4,2019-03-09T20:33:00Z,1210,Dirt,Johnny The Jet,11443,6,G,117,3,L,8,3773,2072,2295,NA
1226,37,Thoroughbred,4,2019-03-09T20:33:00Z,1210,Dirt,Rapid Dial,18525,5,G,117,4,L,6,31391,12795,9037,NA
1226,37,Thoroughbred,4,2019-03-09T20:33:00Z,1210,Dirt,Fridaynitestar,8123,5,G,117,6,L,6,11101,5421,3874,NA
1226,37,Thoroughbred,4,2019-03-09T20:33:00Z,1210,Dirt,Mcq,14384,8,G,117,8,L,20,1761,893,980,NA
1226,37,Thoroughbred,4,2019-03-09T20:33:00Z,1210,Dirt,Family Code,7203,6,G,117,9,L,4,10487,4822,4128,NA
1226,37,Thoroughbred,4,2019-03-09T20:33:00Z,1210,Dirt,Minefield,14737,5,G,110,10,L,20,2658,1262,1333,NA
1227,37,Thoroughbred,5,2019-03-09T21:02:00Z,1320,Dirt,Mines Made Up,14743,5,G,116,2,L,1.8,21636,7540,6383,1
1227,37,Thoroughbred,5,2019-03-09T21:02:00Z,1320,Dirt,Bajan Cash,1501,5,G,116,11,L,15,6195,3151,2797,2
1227,37,Thoroughbred,5,2019-03-09T21:02:00Z,1320,Dirt,Rockport Kat,19280,7,G,116,3,L,10,13872,5580,6078,3
1227,37,Thoroughbred,5,2019-03-09T21:02:00Z,1320,Dirt,Sidavi,20780,7,G,116,1,L,15,8379,3872,4868,NA
1227,37,Thoroughbred,5,2019-03-09T21:02:00Z,1320,Dirt,Karma Delight,11791,6,G,116,4,L,10,9642,4083,4451,NA
1227,37,Thoroughbred,5,2019-03-09T21:02:00Z,1320,Dirt,Tarpys Zapper,22878,6,H,116,6,L,5,7826,2973,2687,NA
1227,37,Thoroughbred,5,2019-03-09T21:02:00Z,1320,Dirt,Long Station,13251,8,G,116,7,L,4.5,13765,6423,5380,NA
1227,37,Thoroughbred,5,2019-03-09T21:02:00Z,1320,Dirt,Stay Home,21935,5,G,119,8,L,5,11955,5148,4214,NA
1227,37,Thoroughbred,5,2019-03-09T21:02:00Z,1320,Dirt,Oso Ready,16810,5,G,119,9,L,8,23292,8847,6637,NA
1228,37,Thoroughbred,6,2019-03-09T21:34:00Z,1870,Dirt,Indian Gulch,10585,4,G,124,3,L,5,26338,9927,8854,1
1228,37,Thoroughbred,6,2019-03-09T21:34:00Z,1870,Dirt,Mr. Tickle,15511,7,G,116,11,L,3.5,24908,9380,9740,2
1228,37,Thoroughbred,6,2019-03-09T21:34:00Z,1870,Dirt,Spirit Of Caledon,21695,5,G,116,6,L,6,11165,5192,4305,3
1228,37,Thoroughbred,6,2019-03-09T21:34:00Z,1870,Dirt,Holiday Man,9931,7,G,116,1,L,6,17182,6299,5094,NA
1228,37,Thoroughbred,6,2019-03-09T21:34:00Z,1870,Dirt,B Dubya,1721,4,G,116,2,L,20,2435,1367,1572,NA
1228,37,Thoroughbred,6,2019-03-09T21:34:00Z,1870,Dirt,Got Mojo,8942,4,G,108,4,L,15,3326,1675,1708,NA
1228,37,Thoroughbred,6,2019-03-09T21:34:00Z,1870,Dirt,Carmelo,3465,5,G,120,5,L,4.5,18658,8125,7217,NA
1228,37,Thoroughbred,6,2019-03-09T21:34:00Z,1870,Dirt,Vanderbilt Beach,24599,8,G,116,7,L,20,1781,898,1031,NA
1228,37,Thoroughbred,6,2019-03-09T21:34:00Z,1870,Dirt,Out Of The Office,16923,5,G,116,8,L,15,3043,1453,1627,NA
1228,37,Thoroughbred,6,2019-03-09T21:34:00Z,1870,Dirt,Hard Work,9427,5,G,116,9,L,12,3652,1529,1531,NA
1228,37,Thoroughbred,6,2019-03-09T21:34:00Z,1870,Dirt,Blue Mesa,2431,4,G,117,10,L,10,4584,2155,2247,NA
1229,37,Thoroughbred,7,2019-03-09T22:06:00Z,1320,Dirt,Whitmore,25292,6,G,115,1,L,1,73372,27079,0,1
1229,37,Thoroughbred,7,2019-03-09T22:06:00Z,1320,Dirt,Share The Upside,20469,4,G,119,4,L,2,39924,16971,0,2
1229,37,Thoroughbred,7,2019-03-09T22:06:00Z,1320,Dirt,Control Stake,4575,7,G,115,2,L,15,6202,3937,0,NA
1229,37,Thoroughbred,7,2019-03-09T22:06:00Z,1320,Dirt,Welder,25097,6,G,119,3,L,6,12082,7864,0,NA
1229,37,Thoroughbred,7,2019-03-09T22:06:00Z,1320,Dirt,Heartwood,9535,5,H,122,6,L,6,14263,9357,0,NA
1230,37,Thoroughbred,8,2019-03-09T22:38:00Z,1870,Dirt,Remembering Rita,18840,5,H,119,4,L,3,23454,11247,9223,1
1230,37,Thoroughbred,8,2019-03-09T22:38:00Z,1870,Dirt,Lookin At Lee,13262,5,H,119,10,L,5,23067,9413,10774,2
1230,37,Thoroughbred,8,2019-03-09T22:38:00Z,1870,Dirt,Cowboy Rhythm,4752,7,G,119,6,L,6,15390,8236,6699,3
1230,37,Thoroughbred,8,2019-03-09T22:38:00Z,1870,Dirt,High North,9824,4,C,119,1,L,4.5,30528,12080,8599,NA
1230,37,Thoroughbred,8,2019-03-09T22:38:00Z,1870,Dirt,Limation,13001,4,C,119,3,L,10,13798,5502,3989,NA
1230,37,Thoroughbred,8,2019-03-09T22:38:00Z,1870,Dirt,The Money Dance,23310,4,C,119,5,NA,12,5753,2862,2725,NA
1230,37,Thoroughbred,8,2019-03-09T22:38:00Z,1870,Dirt,Pitch Count,17613,6,G,124,8,L,12,12217,6101,4515,NA
1230,37,Thoroughbred,8,2019-03-09T22:38:00Z,1870,Dirt,Rowdy The Warrior,19492,5,G,119,9,L,15,4570,2631,2599,NA
1231,37,Thoroughbred,9,2019-03-09T23:08:00Z,1870,Dirt,Chocolate Kisses,4110,3,F,117,5,L,4,21703,8962,7207,1
1231,37,Thoroughbred,9,2019-03-09T23:08:00Z,1870,Dirt,Motion Emotion,15325,3,F,122,2,L,3,85654,27973,19116,2
1231,37,Thoroughbred,9,2019-03-09T23:08:00Z,1870,Dirt,Bizwhacks,2279,3,F,117,4,L,12,16828,7036,5388,3
1231,37,Thoroughbred,9,2019-03-09T23:08:00Z,1870,Dirt,Perfect Reins,17397,3,F,117,1,L,15,5465,2522,2762,NA
1231,37,Thoroughbred,9,2019-03-09T23:08:00Z,1870,Dirt,Sunset Wish,22407,3,F,117,3,L,6,11977,5515,4004,NA
1231,37,Thoroughbred,9,2019-03-09T23:08:00Z,1870,Dirt,Power Gal,17838,3,F,122,6,L,4.5,37101,15834,11535,NA
1231,37,Thoroughbred,9,2019-03-09T23:08:00Z,1870,Dirt,Raintree Starlet,18474,3,F,117,7,L,6,12396,5972,3762,NA
1231,37,Thoroughbred,9,2019-03-09T23:08:00Z,1870,Dirt,Ultimate Mo,24339,3,F,117,8,L,12,11203,3654,3239,NA
1231,37,Thoroughbred,9,2019-03-09T23:08:00Z,1870,Dirt,Marathon Queen,14090,3,F,117,9,L,6,17141,6501,5789,NA
1231,37,Thoroughbred,9,2019-03-09T23:08:00Z,1870,Dirt,Best Kept Secret,1987,3,F,117,10,L,30,3032,1605,1843,NA
1232,37,Thoroughbred,10,2019-03-09T23:41:00Z,1320,Dirt,Summer Delivery,22338,3,F,122,8,L,3.5,35609,13967,11022,1
1232,37,Thoroughbred,10,2019-03-09T23:41:00Z,1320,Dirt,Mucho Mas,15563,3,F,122,7,L,4.5,18077,7514,6290,2
1232,37,Thoroughbred,10,2019-03-09T23:41:00Z,1320,Dirt,Tell Tonto,22992,3,F,112,10,L,12,17122,5844,4261,3
1232,37,Thoroughbred,10,2019-03-09T23:41:00Z,1320,Dirt,Champagne Tale,3822,3,F,122,2,L,8,13747,6049,4875,NA
1232,37,Thoroughbred,10,2019-03-09T23:41:00Z,1320,Dirt,Unsweet Tea,24462,3,F,122,3,L,4,28526,9155,7255,NA
1232,37,Thoroughbred,10,2019-03-09T23:41:00Z,1320,Dirt,Listen Up,13074,3,F,122,4,L,15,3345,1686,1815,NA
1232,37,Thoroughbred,10,2019-03-09T23:41:00Z,1320,Dirt,Letters To Belle,12848,3,F,122,5,L,30,2013,919,1373,NA
1232,37,Thoroughbred,10,2019-03-09T23:41:00Z,1320,Dirt,Sweet Gisel,22599,3,F,122,6,L,8,6254,2756,2196,NA
1232,37,Thoroughbred,10,2019-03-09T23:41:00Z,1320,Dirt,Peka,17307,3,F,122,9,L,10,8487,3683,2791,NA
1232,37,Thoroughbred,10,2019-03-09T23:41:00Z,1320,Dirt,Bribe,2786,3,F,122,11,NA,20,2395,1108,1145,NA
1232,37,Thoroughbred,10,2019-03-09T23:41:00Z,1320,Dirt,Shilah Baby,20682,3,F,122,12,L,6,36349,9618,7715,NA
1233,39,Thoroughbred,1,2019-03-09T23:05:00Z,1320,Dirt,Wahoowa Wahoowa,24913,3,G,122,2,L,1.6,6854,1899,7993,1
1233,39,Thoroughbred,1,2019-03-09T23:05:00Z,1320,Dirt,King Ecliptical,12027,3,G,122,4,L,2.5,1450,337,468,2
1233,39,Thoroughbred,1,2019-03-09T23:05:00Z,1320,Dirt,American Activist,631,3,G,122,5,L,3.5,1555,397,327,3
1233,39,Thoroughbred,1,2019-03-09T23:05:00Z,1320,Dirt,Painted Clown,17020,3,G,120,1,L,3.5,372,200,277,NA
1233,39,Thoroughbred,1,2019-03-09T23:05:00Z,1320,Dirt,Cargo Ship,3449,3,C,122,3,NA,6,924,137,340,NA
1234,39,Thoroughbred,2,2019-03-09T23:33:00Z,1830,Dirt,Flashy Baron,7703,4,G,123,9,L,20,330,125,70,1
1234,39,Thoroughbred,2,2019-03-09T23:33:00Z,1830,Dirt,Gio Lemon,8592,4,G,123,5,L,3,6942,2420,880,2
1234,39,Thoroughbred,2,2019-03-09T23:33:00Z,1830,Dirt,Cosaco,4672,4,G,123,8,L,10,1151,429,236,3
1234,39,Thoroughbred,2,2019-03-09T23:33:00Z,1830,Dirt,Featurefivehundred,7366,5,G,123,1,L,15,630,207,155,NA
1234,39,Thoroughbred,2,2019-03-09T23:33:00Z,1830,Dirt,Offender,16465,4,G,123,2,L,6,1118,525,137,NA
1234,39,Thoroughbred,2,2019-03-09T23:33:00Z,1830,Dirt,Joe The Boss,11412,4,G,123,3,L,8,3173,597,271,NA
1234,39,Thoroughbred,2,2019-03-09T23:33:00Z,1830,Dirt,Distorted Rhythm,5785,4,G,123,4,NA,6,1200,467,258,NA
